sample_id,image_path,class_name,context_name,split,class_id,context_id,group_id
sample_00048648,data/processed/nico/outdoor/goose/outdoor_000198.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048649,data/processed/nico/outdoor/goose/outdoor_000199.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048651,data/processed/nico/outdoor/goose/outdoor_000201.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048653,data/processed/nico/outdoor/goose/outdoor_000203.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048654,data/processed/nico/outdoor/goose/outdoor_000204.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048656,data/processed/nico/outdoor/goose/outdoor_000206.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048657,data/processed/nico/outdoor/goose/outdoor_000207.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048658,data/processed/nico/outdoor/goose/outdoor_000208.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048660,data/processed/nico/outdoor/goose/outdoor_000210.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048662,data/processed/nico/outdoor/goose/outdoor_000212.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048665,data/processed/nico/outdoor/goose/outdoor_000215.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048666,data/processed/nico/outdoor/goose/outdoor_000216.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048667,data/processed/nico/outdoor/goose/outdoor_000217.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048670,data/processed/nico/outdoor/goose/outdoor_000220.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048671,data/processed/nico/outdoor/goose/outdoor_000221.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048672,data/processed/nico/outdoor/goose/outdoor_000222.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048673,data/processed/nico/outdoor/goose/outdoor_000223.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048674,data/processed/nico/outdoor/goose/outdoor_000224.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048676,data/processed/nico/outdoor/goose/outdoor_000226.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048677,data/processed/nico/outdoor/goose/outdoor_000227.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048678,data/processed/nico/outdoor/goose/outdoor_000228.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048679,data/processed/nico/outdoor/goose/outdoor_000229.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048681,data/processed/nico/outdoor/goose/outdoor_000231.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048683,data/processed/nico/outdoor/goose/outdoor_000233.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048685,data/processed/nico/outdoor/goose/outdoor_000235.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048687,data/processed/nico/outdoor/goose/outdoor_000237.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048688,data/processed/nico/outdoor/goose/outdoor_000238.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048690,data/processed/nico/outdoor/goose/outdoor_000240.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048691,data/processed/nico/outdoor/goose/outdoor_000241.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048692,data/processed/nico/outdoor/goose/outdoor_000242.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048693,data/processed/nico/outdoor/goose/outdoor_000243.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048694,data/processed/nico/outdoor/goose/outdoor_000244.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048695,data/processed/nico/outdoor/goose/outdoor_000245.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048696,data/processed/nico/outdoor/goose/outdoor_000246.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048697,data/processed/nico/outdoor/goose/outdoor_000247.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048699,data/processed/nico/outdoor/goose/outdoor_000249.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048700,data/processed/nico/outdoor/goose/outdoor_000250.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048703,data/processed/nico/outdoor/goose/outdoor_000253.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048704,data/processed/nico/outdoor/goose/outdoor_000254.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048705,data/processed/nico/outdoor/goose/outdoor_000255.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048707,data/processed/nico/outdoor/goose/outdoor_000257.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048709,data/processed/nico/outdoor/goose/outdoor_000259.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048711,data/processed/nico/outdoor/goose/outdoor_000261.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048712,data/processed/nico/outdoor/goose/outdoor_000262.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048713,data/processed/nico/outdoor/goose/outdoor_000263.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048714,data/processed/nico/outdoor/goose/outdoor_000264.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048715,data/processed/nico/outdoor/goose/outdoor_000265.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048716,data/processed/nico/outdoor/goose/outdoor_000266.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048717,data/processed/nico/outdoor/goose/outdoor_000267.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048718,data/processed/nico/outdoor/goose/outdoor_000268.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048720,data/processed/nico/outdoor/goose/outdoor_000270.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048722,data/processed/nico/outdoor/goose/outdoor_000272.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048724,data/processed/nico/outdoor/goose/outdoor_000274.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048725,data/processed/nico/outdoor/goose/outdoor_000275.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048727,data/processed/nico/outdoor/goose/outdoor_000277.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048728,data/processed/nico/outdoor/goose/outdoor_000278.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048730,data/processed/nico/outdoor/goose/outdoor_000280.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048731,data/processed/nico/outdoor/goose/outdoor_000281.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048734,data/processed/nico/outdoor/goose/outdoor_000284.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048735,data/processed/nico/outdoor/goose/outdoor_000285.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048736,data/processed/nico/outdoor/goose/outdoor_000286.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048737,data/processed/nico/outdoor/goose/outdoor_000287.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048739,data/processed/nico/outdoor/goose/outdoor_000289.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048740,data/processed/nico/outdoor/goose/outdoor_000290.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048741,data/processed/nico/outdoor/goose/outdoor_000291.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048743,data/processed/nico/outdoor/goose/outdoor_000293.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048744,data/processed/nico/outdoor/goose/outdoor_000294.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048745,data/processed/nico/outdoor/goose/outdoor_000295.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048746,data/processed/nico/outdoor/goose/outdoor_000296.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048747,data/processed/nico/outdoor/goose/outdoor_000297.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048748,data/processed/nico/outdoor/goose/outdoor_000298.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048750,data/processed/nico/outdoor/goose/outdoor_000300.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048751,data/processed/nico/outdoor/goose/outdoor_000301.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048756,data/processed/nico/outdoor/goose/outdoor_000306.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048757,data/processed/nico/outdoor/goose/outdoor_000307.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048760,data/processed/nico/outdoor/goose/outdoor_000310.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048762,data/processed/nico/outdoor/goose/outdoor_000312.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048763,data/processed/nico/outdoor/goose/outdoor_000313.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048765,data/processed/nico/outdoor/goose/outdoor_000315.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048766,data/processed/nico/outdoor/goose/outdoor_000316.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048767,data/processed/nico/outdoor/goose/outdoor_000317.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048770,data/processed/nico/outdoor/goose/outdoor_000320.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048771,data/processed/nico/outdoor/goose/outdoor_000321.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048774,data/processed/nico/outdoor/goose/outdoor_000324.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048775,data/processed/nico/outdoor/goose/outdoor_000325.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048776,data/processed/nico/outdoor/goose/outdoor_000326.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048777,data/processed/nico/outdoor/goose/outdoor_000327.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048778,data/processed/nico/outdoor/goose/outdoor_000328.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048780,data/processed/nico/outdoor/goose/outdoor_000330.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048782,data/processed/nico/outdoor/goose/outdoor_000332.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048783,data/processed/nico/outdoor/goose/outdoor_000333.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048784,data/processed/nico/outdoor/goose/outdoor_000334.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048785,data/processed/nico/outdoor/goose/outdoor_000335.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048786,data/processed/nico/outdoor/goose/outdoor_000336.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048790,data/processed/nico/outdoor/goose/outdoor_000340.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048791,data/processed/nico/outdoor/goose/outdoor_000341.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048792,data/processed/nico/outdoor/goose/outdoor_000342.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048793,data/processed/nico/outdoor/goose/outdoor_000343.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048794,data/processed/nico/outdoor/goose/outdoor_000344.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048795,data/processed/nico/outdoor/goose/outdoor_000345.jpg,goose,outdoor,train,24,3,goose__outdoor
sample_00048801,data/processed/nico/outdoor/gun/outdoor_000002.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048802,data/processed/nico/outdoor/gun/outdoor_000003.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048803,data/processed/nico/outdoor/gun/outdoor_000004.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048807,data/processed/nico/outdoor/gun/outdoor_000008.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048809,data/processed/nico/outdoor/gun/outdoor_000010.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048810,data/processed/nico/outdoor/gun/outdoor_000011.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048811,data/processed/nico/outdoor/gun/outdoor_000012.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048813,data/processed/nico/outdoor/gun/outdoor_000014.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048816,data/processed/nico/outdoor/gun/outdoor_000017.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048817,data/processed/nico/outdoor/gun/outdoor_000018.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048818,data/processed/nico/outdoor/gun/outdoor_000019.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048819,data/processed/nico/outdoor/gun/outdoor_000020.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048820,data/processed/nico/outdoor/gun/outdoor_000021.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048821,data/processed/nico/outdoor/gun/outdoor_000022.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048822,data/processed/nico/outdoor/gun/outdoor_000023.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048824,data/processed/nico/outdoor/gun/outdoor_000025.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048825,data/processed/nico/outdoor/gun/outdoor_000026.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048826,data/processed/nico/outdoor/gun/outdoor_000027.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048827,data/processed/nico/outdoor/gun/outdoor_000028.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048829,data/processed/nico/outdoor/gun/outdoor_000030.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048832,data/processed/nico/outdoor/gun/outdoor_000033.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048833,data/processed/nico/outdoor/gun/outdoor_000034.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048834,data/processed/nico/outdoor/gun/outdoor_000035.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048835,data/processed/nico/outdoor/gun/outdoor_000036.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048837,data/processed/nico/outdoor/gun/outdoor_000038.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048838,data/processed/nico/outdoor/gun/outdoor_000039.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048839,data/processed/nico/outdoor/gun/outdoor_000040.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048843,data/processed/nico/outdoor/gun/outdoor_000044.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048845,data/processed/nico/outdoor/gun/outdoor_000046.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048847,data/processed/nico/outdoor/gun/outdoor_000048.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048848,data/processed/nico/outdoor/gun/outdoor_000049.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048849,data/processed/nico/outdoor/gun/outdoor_000050.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048850,data/processed/nico/outdoor/gun/outdoor_000051.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048851,data/processed/nico/outdoor/gun/outdoor_000052.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048852,data/processed/nico/outdoor/gun/outdoor_000053.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048853,data/processed/nico/outdoor/gun/outdoor_000054.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048855,data/processed/nico/outdoor/gun/outdoor_000056.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048856,data/processed/nico/outdoor/gun/outdoor_000057.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048858,data/processed/nico/outdoor/gun/outdoor_000059.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048859,data/processed/nico/outdoor/gun/outdoor_000060.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048860,data/processed/nico/outdoor/gun/outdoor_000061.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048863,data/processed/nico/outdoor/gun/outdoor_000064.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048864,data/processed/nico/outdoor/gun/outdoor_000065.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048866,data/processed/nico/outdoor/gun/outdoor_000067.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048867,data/processed/nico/outdoor/gun/outdoor_000068.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048868,data/processed/nico/outdoor/gun/outdoor_000069.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048870,data/processed/nico/outdoor/gun/outdoor_000071.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048872,data/processed/nico/outdoor/gun/outdoor_000073.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048873,data/processed/nico/outdoor/gun/outdoor_000074.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048874,data/processed/nico/outdoor/gun/outdoor_000075.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048876,data/processed/nico/outdoor/gun/outdoor_000077.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048877,data/processed/nico/outdoor/gun/outdoor_000078.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048878,data/processed/nico/outdoor/gun/outdoor_000079.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048882,data/processed/nico/outdoor/gun/outdoor_000083.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048885,data/processed/nico/outdoor/gun/outdoor_000086.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048886,data/processed/nico/outdoor/gun/outdoor_000087.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048888,data/processed/nico/outdoor/gun/outdoor_000089.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048890,data/processed/nico/outdoor/gun/outdoor_000091.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048891,data/processed/nico/outdoor/gun/outdoor_000092.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048892,data/processed/nico/outdoor/gun/outdoor_000093.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048893,data/processed/nico/outdoor/gun/outdoor_000094.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048894,data/processed/nico/outdoor/gun/outdoor_000095.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048895,data/processed/nico/outdoor/gun/outdoor_000096.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048896,data/processed/nico/outdoor/gun/outdoor_000097.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048897,data/processed/nico/outdoor/gun/outdoor_000098.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048898,data/processed/nico/outdoor/gun/outdoor_000099.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048899,data/processed/nico/outdoor/gun/outdoor_000100.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048900,data/processed/nico/outdoor/gun/outdoor_000101.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048901,data/processed/nico/outdoor/gun/outdoor_000102.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048902,data/processed/nico/outdoor/gun/outdoor_000103.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048905,data/processed/nico/outdoor/gun/outdoor_000106.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048906,data/processed/nico/outdoor/gun/outdoor_000107.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048908,data/processed/nico/outdoor/gun/outdoor_000109.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048911,data/processed/nico/outdoor/gun/outdoor_000112.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048912,data/processed/nico/outdoor/gun/outdoor_000113.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048916,data/processed/nico/outdoor/gun/outdoor_000117.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048919,data/processed/nico/outdoor/gun/outdoor_000120.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048921,data/processed/nico/outdoor/gun/outdoor_000122.jpg,gun,outdoor,train,25,3,gun__outdoor
sample_00048922,data/processed/nico/outdoor/gun/outdoor_000123.jpg,gun,outdoor,train,25,3,gun__outdoor
